파일명,파일ID,카카오톡_전송용_URL,추출된_품번
14-10268-005.jpg,1syuUtVheqPHRBpXb0MuHqVidimx6z4Ly,https://drive.google.com/uc?export=view&id=1syuUtVheqPHRBpXb0MuHqVidimx6z4Ly,14-10268-005
14-10268-003.jpg,1CZ9TDpp0UDiqgnBezBIG2o7v8mbhvPJv,https://drive.google.com/uc?export=view&id=1CZ9TDpp0UDiqgnBezBIG2o7v8mbhvPJv,14-10268-003
14-10268-001.jpg,1Xf2J1eR-6aHES-6IPOgl2KgAImyvfeMD,https://drive.google.com/uc?export=view&id=1Xf2J1eR-6aHES-6IPOgl2KgAImyvfeMD,14-10268-001
14-10268-002.jpg,1c3FGnac3udMJCZfTA_ZG2N2qbeI1uI8I,https://drive.google.com/uc?export=view&id=1c3FGnac3udMJCZfTA_ZG2N2qbeI1uI8I,14-10268-002
14-10266-003.jpg,1FJZV73niDUnZjvU27ZDqYKsJYz2lNa32,https://drive.google.com/uc?export=view&id=1FJZV73niDUnZjvU27ZDqYKsJYz2lNa32,14-10266-003
14-10266-004.jpg,1UAnwENKCVEPbR-bGaJnqu2YqyO-GaCBE,https://drive.google.com/uc?export=view&id=1UAnwENKCVEPbR-bGaJnqu2YqyO-GaCBE,14-10266-004
14-10266-001.jpg,1Nya-WtUu1i1Totxh7fTLKOJ3IoIlQu6R,https://drive.google.com/uc?export=view&id=1Nya-WtUu1i1Totxh7fTLKOJ3IoIlQu6R,14-10266-001
14-10266-002.jpg,1-tf5V85yN7ibbL4r_f1p89MElSv7SzHa,https://drive.google.com/uc?export=view&id=1-tf5V85yN7ibbL4r_f1p89MElSv7SzHa,14-10266-002
14-10265-004.jpg,1UcYwT30F4R-YHJZbnBisaw-P6ViXaT4d,https://drive.google.com/uc?export=view&id=1UcYwT30F4R-YHJZbnBisaw-P6ViXaT4d,14-10265-004
14-10265-002.jpg,1qgkirr5enlZ7AXRxzaQZZPbUYEE4RvA0,https://drive.google.com/uc?export=view&id=1qgkirr5enlZ7AXRxzaQZZPbUYEE4RvA0,14-10265-002
14-10265-003.jpg,1KdaiXZNfZxBuTlB3IzWiZDAYVgZ9_XUK,https://drive.google.com/uc?export=view&id=1KdaiXZNfZxBuTlB3IzWiZDAYVgZ9_XUK,14-10265-003
14-10265-001.jpg,10G9pkdSTlwOarz2ulm5gRVoMf4dT7lPX,https://drive.google.com/uc?export=view&id=10G9pkdSTlwOarz2ulm5gRVoMf4dT7lPX,14-10265-001
14-10264-004.jpg,16HlFceAL618kGFbvSKhhzCdHugk7Rgq4,https://drive.google.com/uc?export=view&id=16HlFceAL618kGFbvSKhhzCdHugk7Rgq4,14-10264-004
14-10264-003.jpg,1E32OsJQanuxhRiYfmLZxv2EFP6C36fjd,https://drive.google.com/uc?export=view&id=1E32OsJQanuxhRiYfmLZxv2EFP6C36fjd,14-10264-003
14-10264-002.jpg,1wfrFkuQ5Ag1iJCIEyf5DnM14YEXHADeM,https://drive.google.com/uc?export=view&id=1wfrFkuQ5Ag1iJCIEyf5DnM14YEXHADeM,14-10264-002
14-10264-001.jpg,1NqvKUhlwowkD8YaxuPmHrBOD_yVzx89w,https://drive.google.com/uc?export=view&id=1NqvKUhlwowkD8YaxuPmHrBOD_yVzx89w,14-10264-001
14-10263-004.jpg,1PYy8Qcg4nv76Vg_KRrtMTPocuAkLj65f,https://drive.google.com/uc?export=view&id=1PYy8Qcg4nv76Vg_KRrtMTPocuAkLj65f,14-10263-004
14-10263-003.jpg,1_S7G24OoDLwg1P5kss9jieuvS8h4a6pA,https://drive.google.com/uc?export=view&id=1_S7G24OoDLwg1P5kss9jieuvS8h4a6pA,14-10263-003
14-10263-002.jpg,1OhMb4NHPQdAv675psl1J5EFwrk-wAHnB,https://drive.google.com/uc?export=view&id=1OhMb4NHPQdAv675psl1J5EFwrk-wAHnB,14-10263-002
